year,Source,Target,numberacquisitions
2011,237,713,1
2011,525,531,13
2011,531,337,1
2011,446,444,1
2011,512,511,2
2011,339,511,3
2011,213,423,1
2011,441,811,1
2011,221,611,1
2011,621,561,4
2011,525,532,1
2011,334,334,207
2011,211,441,1
2011,212,213,1
2011,323,519,2
2011,237,486,1
2011,517,451,1
2011,523,518,6
2011,562,221,1
2011,334,623,1
2011,523,316,1
2011,237,812,1
2011,525,523,6
2011,541,711,1
2011,334,326,2
2011,531,722,2
2011,541,722,2
2011,541,561,26
2011,531,332,1
2011,541,531,3
2011,325,311,1
2011,238,517,1
2011,522,221,1
2011,517,326,1
2011,523,522,25
2011,237,541,4
2011,423,451,2
2011,337,337,8
2011,511,424,1
2011,524,523,13
2011,484,484,25
2011,331,523,1
2011,533,541,1
2011,331,323,1
2011,451,314,1
2011,236,531,4
2011,332,339,3
2011,334,524,1
2011,623,621,6
2011,335,423,2
2011,523,512,7
2011,333,517,1
2011,327,322,1
2011,511,531,1
2011,211,522,2
2011,332,322,2
2011,523,237,6
2011,493,311,1
2011,324,531,1
2011,331,332,7
2011,562,531,1
2011,423,325,2
2011,721,722,2
2011,621,511,1
2011,311,541,1
2011,611,334,2
2011,424,486,1
2011,523,622,5
2011,924,924,3
2011,523,333,14
2011,924,486,1
2011,531,561,3
2011,334,811,2
2011,312,325,1
2011,334,238,2
2011,488,531,1
2011,523,221,18
2011,531,334,1
2011,525,519,3
2011,511,561,11
2011,112,112,2
2011,311,311,54
2011,237,519,1
2011,333,424,2
2011,561,213,1
2011,531,237,9
2011,523,447,1
2011,493,488,1
2011,311,519,2
2011,336,511,3
2011,446,425,1
2011,312,311,2
2011,332,332,32
2011,511,518,5
2011,221,335,1
2011,333,323,1
2011,443,443,4
2011,331,333,5
2011,721,561,1
2011,524,334,1
2011,335,335,23
2011,541,621,4
2011,523,311,19
2011,339,517,1
2011,236,335,1
2011,441,561,1
2011,331,441,1
2011,423,211,1
2011,541,316,1
2011,336,562,1
2011,515,811,1
2011,525,423,4
2011,333,325,4
2011,213,325,2
2011,523,236,5
2011,812,812,15
2011,522,622,1
2011,334,423,6
2011,551,551,3
2011,325,211,1
2011,325,332,5
2011,316,315,3
2011,236,523,1
2011,423,337,1
2011,515,713,1
2011,339,221,1
2011,322,561,1
2011,541,811,2
2011,237,238,1
2011,525,551,1
2011,515,525,1
2011,454,519,1
2011,423,423,68
2011,236,221,4
2011,512,325,1
2011,561,519,5
2011,111,541,2
2011,525,238,1
2011,325,324,3
2011,562,924,1
2011,425,424,1
2011,486,213,3
2011,325,325,180
2011,335,326,1
2011,523,335,6
2011,325,523,1
2011,453,812,1
2011,523,445,3
2011,442,335,1
2011,813,523,1
2011,424,454,2
2011,811,333,1
2011,484,488,3
2011,621,339,5
2011,325,339,8
2011,332,334,1
2011,531,448,1
2011,332,442,2
2011,454,333,1
2011,336,236,1
2011,812,522,1
2011,561,311,1
2011,424,325,5
2011,524,221,1
2011,446,561,1
2011,454,515,1
2011,325,212,5
2011,519,493,1
2011,336,611,1
2011,561,611,1
2011,325,423,3
2011,812,524,1
2011,551,522,1
2011,511,517,3
2011,551,312,1
2011,523,531,58
2011,523,511,43
2011,531,721,78
2011,525,522,3
2011,621,623,5
2011,321,332,1
2011,445,447,1
2011,311,445,3
2011,111,221,1
2011,315,339,1
2011,238,334,2
2011,512,334,2
2011,311,423,1
2011,519,519,34
2011,622,524,1
2011,522,213,3
2011,561,484,1
2011,454,812,1
2011,525,524,6
2011,331,336,3
2011,511,322,2
2011,515,517,3
2011,541,926,1
2011,523,331,8
2011,335,325,3
2011,511,524,4
2011,532,488,2
2011,454,448,1
2011,621,622,12
2011,325,711,2
2011,541,611,1
2011,713,812,1
2011,488,518,1
2011,237,721,3
2011,488,493,1
2011,492,488,1
2011,482,485,1
2011,813,813,2
2011,722,722,30
2011,523,519,5
2011,811,238,1
2011,523,337,1
2011,561,424,6
2011,211,525,1
2011,334,515,1
2011,515,711,1
2011,532,454,1
2011,238,523,2
2011,325,326,2
2011,525,111,2
2011,336,441,1
2011,522,524,9
2011,238,522,1
2011,561,115,1
2011,325,323,1
2011,335,928,1
2011,424,424,31
2011,325,333,5
2011,221,325,1
2011,624,511,1
2011,324,324,12
2011,611,511,2
2011,315,519,1
2011,326,453,1
2011,523,213,13
2011,423,562,1
2011,221,454,4
2011,811,339,1
2011,313,493,1
2011,337,336,1
2011,518,561,5
2011,454,511,6
2011,561,493,1
2011,551,325,1
2011,711,512,1
2011,525,561,3
2011,525,337,1
2011,423,424,5
2011,334,519,3
2011,334,722,1
2011,424,315,3
2011,525,211,4
2011,488,811,1
2011,453,339,1
2011,713,621,1
2011,532,523,1
2011,211,221,3
2011,327,212,2
2011,453,423,1
2011,522,523,12
2011,511,333,1
2011,523,111,3
2011,238,562,3
2011,531,515,1
2011,531,445,5
2011,515,451,1
2011,525,316,1
2011,423,327,1
2011,424,511,3
2011,621,541,11
2011,211,531,1
2011,315,326,1
2011,336,325,1
2011,711,621,1
2011,532,333,1
2011,561,322,2
2011,484,532,1
2011,621,312,1
2011,221,541,2
2011,446,812,1
2011,331,212,3
2011,713,532,1
2011,444,519,1
2011,511,721,1
2011,325,221,4
2011,519,561,2
2011,561,334,4
2011,211,523,2
2011,522,531,4
2011,541,441,3
2011,522,541,3
2011,713,511,3
2011,522,721,2
2011,511,522,1
2011,333,221,5
2011,238,333,2
2011,525,321,2
2011,311,112,2
2011,515,621,1
2011,321,541,1
2011,452,453,1
2011,446,446,9
2011,523,112,1
2011,519,511,9
2011,333,336,4
2011,541,923,1
2011,446,454,1
2011,484,551,1
2011,454,541,3
2011,212,325,2
2011,221,211,2
2011,561,524,2
2011,561,212,1
2011,517,541,10
2011,321,325,1
2011,561,532,3
2011,333,236,1
2011,339,811,1
2011,221,519,1
2011,325,213,1
2011,236,315,1
2011,541,335,1
2011,511,339,2
2011,812,511,1
2011,211,236,2
2011,561,621,3
2011,336,517,2
2011,541,721,1
2011,523,442,1
2011,237,336,1
2011,424,312,1
2011,325,115,1
2011,238,541,2
2011,442,221,2
2011,336,221,1
2011,524,524,181
2011,924,562,1
2011,562,488,1
2011,315,424,1
2011,722,311,3
2011,333,333,77
2011,424,721,1
2011,424,445,5
2011,238,221,1
2011,721,721,39
2011,525,311,2
2011,336,332,5
2011,515,512,4
2011,511,334,57
2011,525,517,1
2011,624,621,1
2011,522,334,1
2012,533,315,1
2012,517,531,1
2012,515,517,1
2012,311,111,2
2012,541,332,1
2012,492,481,1
2012,813,519,1
2012,525,316,1
2012,525,332,6
2012,486,238,1
2012,561,561,104
2012,333,327,1
2012,339,334,20
2012,424,447,1
2012,524,722,1
2012,713,448,1
2012,484,541,1
2012,326,621,1
2012,336,523,1
2012,523,511,43
2012,425,311,1
2012,423,325,2
2012,532,812,1
2012,335,325,2
2012,523,325,27
2012,713,721,5
2012,711,511,1
2012,524,813,1
2012,515,334,1
2012,237,237,9
2012,321,321,13
2012,424,454,2
2012,511,531,2
2012,512,812,1
2012,451,334,1
2012,512,533,3
2012,325,211,2
2012,448,511,1
2012,334,337,1
2012,486,221,5
2012,238,321,1
2012,334,621,3
2012,522,551,1
2012,237,713,1
2012,335,331,1
2012,454,492,1
2012,551,522,5
2012,485,485,5
2012,721,531,3
2012,325,325,166
2012,532,519,1
2012,326,423,1
2012,531,812,1
2012,711,532,1
2012,926,221,1
2012,533,511,1
2012,541,515,1
2012,722,711,1
2012,611,541,2
2012,541,325,3
2012,924,924,2
2012,337,332,1
2012,486,212,2
2012,524,332,1
2012,424,511,2
2012,484,483,1
2012,441,561,2
2012,561,323,1
2012,517,519,2
2012,445,446,2
2012,541,722,2
2012,621,423,2
2012,213,483,1
2012,531,322,1
2012,525,561,9
2012,331,531,1
2012,313,424,1
2012,237,236,3
2012,335,334,12
2012,444,561,2
2012,237,541,4
2012,213,454,1
2012,924,333,1
2012,441,336,5
2012,339,332,2
2012,332,336,4
2012,336,326,2
2012,331,621,1
2012,325,111,3
2012,327,713,2
2012,423,562,1
2012,524,237,1
2012,221,213,2
2012,523,334,40
2012,812,488,1
2012,562,237,1
2012,332,511,1
2012,446,446,12
2012,622,622,37
2012,541,524,2
2012,531,622,14
2012,523,335,5
2012,238,562,1
2012,334,339,6
2012,525,541,5
2012,523,491,1
2012,423,532,1
2012,336,332,7
2012,424,486,2
2012,518,541,14
2012,722,722,28
2012,531,493,18
2012,522,541,4
2012,326,453,1
2012,332,423,3
2012,518,561,3
2012,811,811,12
2012,812,512,1
2012,525,522,9
2012,336,522,1
2012,311,325,1
2012,532,721,1
2012,313,313,2
2012,561,238,2
2012,524,622,1
2012,611,611,20
2012,212,324,1
2012,454,518,1
2012,484,238,1
2012,334,336,11
2012,331,331,27
2012,442,551,1
2012,532,334,1
2012,531,237,7
2012,311,424,3
2012,525,339,3
2012,713,512,1
2012,522,524,3
2012,311,423,1
2012,331,511,1
2012,331,333,2
2012,551,721,1
2012,492,492,4
2012,531,621,4
2012,525,334,6
2012,561,453,1
2012,115,335,1
2012,523,533,1
2012,451,532,1
2012,212,423,1
2012,523,452,2
2012,333,331,1
2012,525,326,2
2012,311,335,1
2012,531,453,2
2012,334,611,2
2012,311,493,1
2012,333,519,1
2012,111,111,3
2012,533,533,1
2012,517,334,3
2012,325,333,5
2012,523,238,5
2012,524,533,1
2012,424,448,1
2012,517,711,1
2012,332,332,50
2012,446,423,2
2012,532,531,1
2012,238,237,5
2012,334,221,3
2012,523,722,11
2012,325,311,4
2012,525,323,1
2012,443,453,1
2012,213,541,2
2012,484,213,4
2012,323,561,2
2012,541,533,3
2012,221,237,1
2012,541,236,2
2012,523,443,1
2012,531,314,1
2012,423,334,7
2012,339,212,1
2012,454,423,1
2012,445,336,1
2012,333,333,75
2012,488,484,12
2012,811,334,1
2012,213,511,2
2012,337,811,1
2012,525,519,1
2012,515,515,42
2012,322,424,2
2012,327,325,1
2012,334,331,2
2012,327,444,2
2012,622,623,2
2012,486,237,1
2012,334,812,2
2012,211,334,2
2012,334,541,34
2012,813,334,1
2012,333,424,1
2012,446,623,1
2012,525,333,5
2012,321,327,1
2012,713,711,2
2012,561,562,1
2012,424,111,2
2012,445,447,1
2012,332,443,1
2012,511,323,1
2012,512,512,20
2012,561,624,2
2012,525,453,2
2012,336,541,5
2012,313,315,1
2012,325,335,2
2012,334,443,1
2012,423,335,2
2012,482,488,1
2012,453,523,1
2012,927,927,2
2012,481,541,1
2012,525,335,1
2012,525,454,2
2012,423,315,1
2012,541,323,3
2012,326,316,1
2012,523,515,11
2012,238,621,1
2012,525,531,8
2012,541,519,7
2012,333,213,5
2012,335,211,1
2012,331,334,3
2012,532,238,1
2012,519,522,1
2012,531,531,325
2012,488,481,1
2012,327,327,18
2012,517,511,5
2012,334,518,5
2012,522,532,4
2012,331,423,1
2012,811,238,1
2012,322,333,1
2012,486,485,1
2012,525,484,1
2012,339,423,3
2012,523,621,13
2012,236,484,1
2012,562,213,1
2012,444,541,1
2012,339,518,1
2012,333,325,6
2012,621,339,1
2012,454,486,2
2012,331,238,1
2012,424,336,1
2012,332,238,1
2012,522,721,2
2012,518,621,1
2012,523,812,1
2012,511,325,1
2012,713,713,22
2012,322,339,1
2012,335,327,2
2012,519,541,5
2012,325,113,1
2012,511,541,64
2012,236,541,1
2012,541,522,2
2012,444,492,1
2012,481,325,1
2012,523,453,1
2012,524,325,1
2012,212,238,1
2012,522,511,3
2012,713,561,1
2012,512,523,2
2012,454,512,1
2012,561,511,22
2012,519,624,1
2012,327,333,1
2012,332,337,3
2012,561,812,3
2012,331,321,1
2012,623,621,9
2012,562,541,1
2012,525,512,1
2012,213,488,1
2012,322,326,3
2012,515,512,2
2012,424,541,3
2012,333,423,9
2012,327,314,1
2012,621,523,1
2012,451,339,3
2012,486,486,10
2012,531,721,70
2012,334,325,10
2012,442,453,1
2012,424,531,1
2012,325,531,1
2012,525,924,1
2012,522,211,1
2012,322,323,2
2012,524,334,1
2012,523,221,20
2012,621,621,136
2012,523,447,4
2012,541,492,1
2012,332,339,2
2012,452,531,1
2012,523,324,2
2012,483,488,2
2012,484,488,6
2012,813,221,1
2012,424,325,6
2012,323,519,1
2012,711,711,9
2012,BCC,812,9
2012,221,325,1
2012,523,454,5
2012,311,488,3
2012,324,325,4
2012,221,212,1
2012,334,454,1
2012,441,532,2
2012,238,811,1
2012,452,452,4
2012,525,518,2
2012,531,713,4
2012,517,515,3
2012,441,441,21
2012,524,525,4
2012,524,454,1
2012,511,451,1
2012,336,519,1
2012,454,722,1
2012,423,425,1
2012,325,444,1
2012,511,515,1
2012,448,454,1
2012,524,524,182
2012,533,561,1
2012,531,452,5
2012,315,448,1
2012,488,483,1
2012,511,512,1
2012,533,334,1
2012,561,452,1
2012,316,316,3
2012,531,236,1
2012,561,517,3
2012,211,511,1
2012,524,511,2
2012,325,314,1
2012,325,484,1
2012,323,492,1
2012,713,212,1
2012,511,312,1
2012,523,926,1
2012,511,511,302
2012,211,212,1
2012,332,221,1
2012,523,326,9
2012,424,332,2
2012,314,314,3
2012,525,212,5
2012,621,446,3
2012,111,312,1
2012,221,531,1
2012,339,327,1
2012,323,511,1
2012,541,339,2
2012,211,325,1
2012,541,488,1
2012,519,811,1
2012,721,711,1
2012,551,811,1
2012,336,481,2
2012,453,453,12
2012,531,511,1
2012,213,325,1
2012,335,335,20
2012,327,334,1
2012,523,213,5
2012,221,924,2
2012,525,211,3
2012,713,812,2
2012,334,492,2
2012,532,484,1
2012,213,486,1
2012,523,522,30
2012,523,237,5
2012,522,611,1
2012,212,486,1
2012,531,331,1
2012,339,339,54
2012,541,525,3
2012,423,326,2
2012,531,448,2
2012,332,331,3
2012,523,236,3
2012,336,441,1
2012,336,325,1
2012,523,312,3
2012,713,511,1
2012,335,336,5
2012,523,444,1
2012,423,333,7
2012,541,336,1
2012,237,531,19
2012,561,525,1
2012,511,211,1
2012,331,326,1
2012,334,811,1
2012,523,442,1
2012,446,621,4
2012,562,325,3
2012,483,336,1
2012,238,326,1
2012,336,423,6
2012,453,443,1
2012,525,322,2
2012,321,339,1
2012,424,311,3
2012,238,488,1
2012,423,812,3
2012,523,561,18
2012,519,454,1
2012,115,111,1
2012,541,713,1
2012,334,332,5
2012,336,334,11
2012,325,115,1
2012,811,484,2
2012,488,561,1
2012,525,523,5
2012,315,511,1
2012,561,454,3
2012,511,523,8
2012,332,213,1
2012,512,511,1
2012,211,523,2
2012,541,611,4
2012,424,211,3
2012,335,423,2
2012,523,713,3
2012,812,811,1
2012,813,511,1
2012,562,562,10
2012,511,334,39
2012,334,327,1
2012,336,331,2
2012,424,424,33
2012,423,316,1
2012,221,221,61
2012,523,316,2
2012,525,448,2
2012,711,519,2
2012,523,517,10
2012,523,321,2
2012,924,213,1
2012,924,488,1
2012,237,213,1
2012,721,212,1
2012,525,621,8
2012,524,621,10
2012,325,424,4
2012,336,333,8
2012,525,713,1
2012,523,483,4
2012,486,213,1
2012,334,425,2
2012,541,424,2
2012,326,322,2
2012,561,523,4
2012,325,561,1
2012,238,423,1
2012,622,621,31
2012,423,484,1
2012,326,334,1
2012,561,313,1
2012,325,312,1
2012,525,721,2
2012,442,454,1
2012,525,236,1
2012,484,332,1
2012,711,334,1
2012,541,511,88
2012,111,444,1
2012,445,311,2
2012,523,339,14
2012,325,326,6
2012,541,311,3
2012,339,326,3
2012,327,424,1
2012,524,531,1
2012,424,522,1
2012,541,327,1
2012,213,211,10
2012,493,493,5
2012,332,321,1
2012,337,337,8
2012,924,423,1
2012,812,541,5
2012,522,333,1
2012,541,561,17
2012,339,811,2
2012,423,332,6
2012,562,339,1
2012,713,339,2
2012,238,336,1
2012,611,519,1
2012,484,493,5
2012,454,332,1
2012,523,518,6
2012,334,238,3
2012,447,447,1
2012,519,519,15
2012,621,334,2
2012,333,212,1
2012,236,325,1
2012,541,333,5
2012,518,531,1
2012,523,441,3
2012,237,484,1
2012,541,621,9
2012,525,424,2
2012,111,454,1
2012,523,611,3
2012,523,333,20
2012,811,511,2
2012,541,523,10
2012,522,518,7
2012,322,561,1
2012,621,541,4
2012,324,486,1
2012,541,517,9
2012,511,453,1
2012,611,531,1
2012,423,541,5
2012,562,312,1
2012,339,621,1
2012,111,561,1
2012,524,523,8
2012,541,221,2
2012,926,511,1
2012,532,446,1
2012,424,492,1
2012,336,511,3
2012,333,211,1
2012,525,525,18
2012,561,813,1
2012,551,524,1
2012,321,335,1
2012,522,523,16
2012,484,484,27
2012,326,315,2
2012,423,444,3
2012,541,213,5
2012,211,339,1
2012,333,488,4
2012,813,611,1
2012,326,339,1
2012,813,325,1
2012,522,423,1
2012,423,423,92
2012,523,323,3
2012,523,212,6
2012,236,327,1
2012,492,484,1
2012,335,454,1
2012,488,423,2
2012,213,213,15
2012,531,332,1
2012,525,311,3
2012,621,441,1
2012,211,541,1
2012,531,722,6
2012,531,113,1
2012,333,339,3
2012,511,339,2
2012,237,238,1
2012,562,924,3
2012,423,441,4
2012,523,488,3
2012,515,541,1
2012,238,238,15
2012,523,311,11
2012,325,213,2
2012,441,339,1
2012,541,811,1
2012,611,624,2
2012,238,333,1
2012,325,541,13
2012,334,531,1
2012,511,518,6
2012,326,321,1
2012,115,488,1
2012,314,327,1
2012,522,451,1
2012,523,327,1
2012,324,523,1
2012,812,812,22
2012,482,485,1
2012,448,531,1
2012,523,519,6
2012,324,423,1
2012,517,518,3
2012,523,482,1
2012,445,425,1
2012,221,335,1
2012,488,336,3
2012,221,541,1
2012,446,541,1
2012,211,211,110
2012,481,423,1
2012,523,446,1
2012,621,623,4
2012,523,532,4
2012,311,112,1
2012,325,562,3
2012,333,336,7
2012,312,445,2
2012,525,336,4
2012,621,622,13
2012,519,511,10
2012,423,446,2
2012,561,515,2
2012,454,451,1
2012,334,423,3
2012,541,443,1
2012,722,523,1
2012,323,322,1
2012,523,551,2
2012,325,237,1
2012,523,448,6
2012,541,812,3
2012,334,561,8
2012,621,813,1
2012,211,213,6
2012,722,812,1
2012,812,339,1
2012,325,212,1
2012,447,237,1
2012,525,221,4
2012,444,238,1
2012,483,483,6
2012,454,111,1
2012,339,333,4
2012,238,213,3
2012,522,522,274
2012,327,212,1
2012,335,511,1
2012,334,512,1
2012,813,713,1
2012,482,482,5
2012,237,524,1
2012,325,446,2
2012,339,454,1
2012,621,325,2
2012,238,511,1
2012,311,484,1
2012,511,611,2
2012,485,621,1
2012,445,112,1
2012,333,541,3
2012,333,221,3
2012,561,611,1
2012,517,517,53
2012,524,561,2
2012,487,561,1
2012,423,811,5
2012,924,221,1
2012,622,561,1
2012,323,323,10
2012,523,531,64
2012,532,493,6
2012,236,237,3
2012,525,312,1
2012,322,334,1
2012,325,523,2
2012,424,312,1
2012,522,517,1
2012,531,523,2
2012,339,335,2
2012,325,324,3
2012,221,486,5
2012,511,423,3
2012,531,441,2
2012,331,336,2
2012,333,237,2
2012,523,445,3
2012,453,339,1
2012,221,488,1
2012,621,561,1
2012,325,327,2
2012,522,519,2
2012,525,325,9
2012,238,541,4
2012,486,324,2
2012,424,221,2
2012,334,517,12
2012,523,525,7
2012,532,532,20
2012,424,722,3
2012,518,517,1
2012,451,451,3
2012,486,424,1
2012,326,326,29
2012,562,722,1
2012,518,518,28
2012,339,322,1
2012,523,425,1
2012,611,481,1
2012,561,334,10
2012,321,337,2
2012,211,221,7
2012,525,115,1
2012,523,486,3
2012,511,326,1
2012,611,511,2
2012,522,336,1
2012,488,523,1
2012,523,711,16
2012,518,511,19
2012,541,425,3
2012,331,212,1
2012,541,531,2
2012,236,236,19
2012,523,721,21
2012,523,211,12
2012,336,336,32
2012,423,336,8
2012,237,211,1
2012,339,323,1
2012,541,518,4
2012,517,541,7
2012,532,488,1
2012,425,315,1
2012,332,541,3
2012,518,334,3
2012,562,221,1
2012,621,511,3
2012,339,511,7
2012,332,236,1
2012,561,532,1
2012,551,523,4
2012,332,327,4
2012,326,331,1
2012,511,813,1
2012,315,424,1
2012,452,446,3
2012,523,622,6
2012,511,333,3
2012,492,491,1
2012,333,334,19
2012,325,331,1
2012,423,621,1
2012,484,561,1
2012,211,486,1
2012,515,519,2
2012,322,322,13
2012,541,212,3
2012,316,315,1
2012,523,451,1
2012,334,333,8
2012,561,322,2
2012,334,523,3
2012,424,322,1
2012,711,721,2
2012,511,524,4
2012,532,811,1
2012,423,622,1
2012,325,533,1
2012,531,561,2
2012,511,561,17
2012,423,523,1
2012,335,441,1
2012,238,561,2
2012,523,322,5
2012,324,324,9
2012,488,493,1
2012,212,212,52
2012,523,423,11
2012,332,333,19
2012,454,561,1
2012,111,311,2
2012,611,561,2
2012,541,454,1
2012,424,333,3
2012,221,211,6
2012,611,621,1
2012,624,541,1
2012,532,213,1
2012,523,336,10
2012,213,334,1
2012,525,452,1
2012,541,541,388
2012,525,711,1
2012,561,721,2
2012,531,522,5
2012,611,622,1
2012,523,337,3
2012,541,721,1
2012,525,811,1
2012,525,511,8
2012,333,326,2
2012,325,334,5
2012,517,561,5
2012,531,238,1
2012,323,518,1
2012,237,212,1
2012,511,522,1
2012,524,713,2
2012,531,327,1
2012,327,324,2
2012,812,532,1
2012,423,424,6
2012,334,236,2
2012,541,444,1
2012,424,327,1
2012,517,332,1
2012,322,541,1
2012,518,812,1
2012,511,517,4
2012,334,519,1
2012,213,562,2
2012,524,522,3
2012,523,111,2
2012,561,621,3
2012,334,511,99
2012,221,333,1
2012,485,561,1
2012,518,522,5
2012,316,424,2
2012,335,326,3
2012,448,448,5
2012,213,236,1
2012,237,446,1
2012,621,524,4
2012,711,512,1
2012,523,314,1
2012,212,331,1
2012,562,423,2
2012,517,221,1
2012,443,443,3
2012,481,481,5
2012,331,332,2
2012,221,454,1
2012,312,333,1
2012,331,213,2
2012,111,453,1
2012,711,561,2
2012,442,442,4
2012,481,487,1
2012,561,519,5
2012,611,334,1
2012,212,211,3
2012,518,333,1
2012,523,541,58
2012,312,311,1
2012,315,315,4
2012,525,113,2
2012,541,924,1
2012,331,541,1
2012,423,518,1
2012,335,488,2
2012,561,325,3
2012,517,335,1
2012,511,519,12
2012,332,326,5
2012,493,423,1
2012,312,111,2
2012,339,541,5
2012,315,316,2
2012,541,512,2
2012,486,211,11
2012,531,517,1
2012,211,324,1
2012,512,451,1
2012,333,511,11
2012,441,511,1
2012,445,445,27
2012,336,488,1
2012,523,331,4
2012,611,515,1
2012,523,811,3
2012,722,445,1
2012,444,444,2
2012,333,332,14
2012,311,311,64
2012,924,541,2
2012,454,541,3
2012,331,335,2
2012,561,524,4
2012,443,334,1
2012,453,522,2
2012,212,221,1
2012,327,238,2
2012,531,623,26
2012,484,486,1
2012,561,522,2
2012,326,424,1
2012,813,624,1
2012,423,323,1
2012,423,511,7
2012,315,339,3
2012,311,445,2
2012,454,454,17
2012,531,445,8
2012,237,924,2
2012,213,212,1
2012,523,523,121
2012,451,721,1
2012,444,332,1
2012,454,812,1
2012,445,453,1
2012,423,111,1
2012,445,424,1
2012,325,621,5
2012,325,812,1
2012,112,112,2
2012,221,324,3
2012,424,339,1
2012,335,517,1
2012,111,115,1
2012,522,326,1
2012,424,445,7
2012,525,533,1
2012,551,325,1
2012,423,611,1
2012,454,211,1
2012,339,325,10
2012,541,237,3
2012,454,511,1
2012,326,336,1
2012,512,515,9
2012,531,541,3
2012,519,532,1
2012,314,321,1
2012,523,493,1
2012,336,313,1
2012,812,531,1
2012,454,484,1
2012,525,331,3
2012,321,322,3
2012,525,313,1
2012,522,325,2
2012,332,531,1
2012,541,111,1
2012,525,444,1
2012,325,423,3
2012,333,454,1
2012,561,533,1
2012,325,339,2
2012,424,621,2
2012,441,423,4
2012,532,512,1
2012,334,335,7
2012,813,813,7
2012,813,541,2
2012,622,531,1
2012,423,221,1
2012,722,311,2
2012,721,721,38
2012,523,623,5
2012,423,237,1
2012,237,721,2
2012,326,335,4
2012,332,424,1
2012,525,423,5
2012,115,115,1
2012,623,623,30
2012,212,213,1
2012,523,315,1
2012,336,811,3
2012,315,523,1
2012,327,423,3
2012,561,518,3
2012,522,561,2
2012,335,332,6
2012,339,337,1
2012,324,221,1
2012,523,313,1
2012,811,441,2
2012,621,713,1
2012,321,523,1
2012,521,531,1
2012,237,423,1
2012,211,237,1
2012,525,524,5
2012,525,315,2
2012,311,324,2
2012,522,493,1
2012,531,339,1
2012,488,488,17
2012,221,562,3
2012,333,238,1
2012,611,523,1
2012,518,454,1
2012,541,334,19
2012,312,312,15
2012,561,488,2
2012,334,211,1
2012,333,335,8
2012,237,517,1
2012,621,481,1
2012,811,332,1
2012,324,211,4
2012,924,562,1
2012,531,446,2
2012,423,339,3
2012,532,423,1
2012,523,484,8
2012,561,541,30
2012,326,325,4
2012,519,561,4
2012,484,492,1
2012,721,713,2
2012,541,927,1
2012,423,453,1
2012,561,512,1
2012,337,336,1
2012,323,523,1
2012,523,424,3
2012,541,442,1
2012,713,334,1
2012,424,326,2
2012,922,541,2
2012,325,322,1
2012,522,221,1
2012,524,541,16
2012,423,238,3
2012,512,212,2
2012,325,332,2
2012,332,334,7
2012,532,333,2
2012,525,238,1
2012,511,812,1
2012,423,488,2
2012,323,541,4
2012,523,332,9
2012,523,112,1
2012,551,551,3
2012,334,334,201
2012,517,423,1
2012,541,624,1
2012,443,212,1
2012,323,443,1
2012,333,323,1
2012,111,325,2
2012,511,621,4
2012,541,922,1
2012,517,336,1
2012,238,517,1
2012,541,238,2
2012,624,624,3
2012,525,488,3
2012,713,515,1
2012,339,551,1
2012,325,511,3
2012,335,333,5
2012,623,423,1
2012,238,211,1
2012,311,446,1
2012,339,623,1
2012,424,423,3
2012,333,443,1
2012,236,531,1
2012,425,423,1
2012,522,711,1
2012,423,454,2
2012,238,236,1
2012,515,511,3
2012,453,334,1
2012,519,334,2
2012,336,335,2
2012,522,453,1
2012,523,512,9
2012,523,113,7
2012,424,444,1
2012,541,335,3
2012,511,335,1
2012,523,481,3
2012,812,562,1
2012,112,311,1
2012,524,812,1
2012,519,518,1
2012,524,519,1
2012,532,523,1
2012,523,524,16
2012,525,321,1
2013,523,515,7
2013,621,713,1
2013,524,561,6
2013,611,813,1
2013,334,621,5
2013,523,211,19
2013,523,313,2
2013,561,238,2
2013,221,211,6
2013,611,221,1
2013,424,221,2
2013,323,511,1
2013,334,213,1
2013,423,811,2
2013,525,316,1
2013,523,541,60
2013,522,525,1
2013,221,562,3
2013,484,488,9
2013,323,322,3
2013,511,611,1
2013,533,519,1
2013,424,924,2
2013,238,334,2
2013,493,531,1
2013,621,525,1
2013,522,517,1
2013,336,811,2
2013,311,493,1
2013,334,561,3
2013,523,443,1
2013,518,523,2
2013,339,621,2
2013,532,493,2
2013,445,424,3
2013,713,624,1
2013,515,512,3
2013,221,213,1
2013,334,515,2
2013,333,562,2
2013,334,326,2
2013,322,523,1
2013,523,236,6
2013,331,423,2
2013,541,315,1
2013,713,515,1
2013,525,326,1
2013,523,237,8
2013,522,713,1
2013,525,493,1
2013,311,333,2
2013,111,517,1
2013,518,518,9
2013,316,311,1
2013,423,313,1
2013,213,523,1
2013,811,335,1
2013,336,211,1
2013,531,488,1
2013,211,488,1
2013,523,488,5
2013,511,325,2
2013,486,213,1
2013,237,523,1
2013,522,311,1
2013,562,324,1
2013,524,924,1
2013,444,444,7
2013,334,519,3
2013,523,518,3
2013,454,335,1
2013,332,337,1
2013,532,423,1
2013,315,519,1
2013,522,524,6
2013,333,511,6
2013,485,483,1
2013,523,322,5
2013,711,333,1
2013,522,551,2
2013,515,334,3
2013,518,334,4
2013,315,337,1
2013,523,326,4
2013,332,339,3
2013,561,611,1
2013,424,811,1
2013,325,621,1
2013,531,453,2
2013,312,541,1
2013,481,484,1
2013,334,485,1
2013,721,531,1
2013,237,483,1
2013,813,713,1
2013,523,481,3
2013,621,623,4
